Código de mesa;Provincia;"Código 
municipio";Municipio;Distrito;Sección;Mesa;Censo;Primer Avance;Segundo Avance;Total Votantes;Votos Nulos;Votos Blanco;Partido;Nº Votos
05-016-2-003-B;AVILA;16;ARÉVALO;2;3;B;621;199;327;397;10;3;PYC (ANULADA);0
05-016-2-003-B;AVILA;16;ARÉVALO;2;3;B;621;199;327;397;10;3;FE de las JONS;0
05-016-2-004-U;AVILA;16;ARÉVALO;2;4;U;910;290;446;548;7;9;PP;225
05-016-2-004-U;AVILA;16;ARÉVALO;2;4;U;910;290;446;548;7;9;VOX;123
05-016-2-004-U;AVILA;16;ARÉVALO;2;4;U;910;290;446;548;7;9;P.S.O.E.;103
05-016-2-004-U;AVILA;16;ARÉVALO;2;4;U;910;290;446;548;7;9;XAV;45
05-016-2-004-U;AVILA;16;ARÉVALO;2;4;U;910;290;446;548;7;9;PODEMOS-IU-AV;15
05-016-2-004-U;AVILA;16;ARÉVALO;2;4;U;910;290;446;548;7;9;Cs;14
05-016-2-004-U;AVILA;16;ARÉVALO;2;4;U;910;290;446;548;7;9;PACMA;6
05-016-2-004-U;AVILA;16;ARÉVALO;2;4;U;910;290;446;548;7;9;FE de las JONS;1
05-016-2-004-U;AVILA;16;ARÉVALO;2;4;U;910;290;446;548;7;9;PYC (ANULADA);0
05-016-2-004-U;AVILA;16;ARÉVALO;2;4;U;910;290;446;548;7;9;PCAS-TC-RC;0
05-016-2-005-U;AVILA;16;ARÉVALO;2;5;U;1141;325;542;755;14;7;PP;278
05-016-2-005-U;AVILA;16;ARÉVALO;2;5;U;1141;325;542;755;14;7;VOX;173
05-016-2-005-U;AVILA;16;ARÉVALO;2;5;U;1141;325;542;755;14;7;P.S.O.E.;172
05-016-2-005-U;AVILA;16;ARÉVALO;2;5;U;1141;325;542;755;14;7;XAV;63
05-016-2-005-U;AVILA;16;ARÉVALO;2;5;U;1141;325;542;755;14;7;PODEMOS-IU-AV;27
05-016-2-005-U;AVILA;16;ARÉVALO;2;5;U;1141;325;542;755;14;7;Cs;17
05-016-2-005-U;AVILA;16;ARÉVALO;2;5;U;1141;325;542;755;14;7;PACMA;3
05-016-2-005-U;AVILA;16;ARÉVALO;2;5;U;1141;325;542;755;14;7;PCAS-TC-RC;1
05-016-2-005-U;AVILA;16;ARÉVALO;2;5;U;1141;325;542;755;14;7;PYC (ANULADA);0
05-016-2-005-U;AVILA;16;ARÉVALO;2;5;U;1141;325;542;755;14;7;FE de las JONS;0
05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;80;24;42;63;0;0;PP;32
05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;80;24;42;63;0;0;P.S.O.E.;11
05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;80;24;42;63;0;0;XAV;9
05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;80;24;42;63;0;0;VOX;7
05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;80;24;42;63;0;0;PODEMOS-IU-AV;4
05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;80;24;42;63;0;0;PACMA;0
05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;80;24;42;63;0;0;FE de las JONS;0
05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;80;24;42;63;0;0;PCAS-TC-RC;0
05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;80;24;42;63;0;0;Cs;0
05-017-1-001-U;AVILA;17;AVEINTE;1;1;U;80;24;42;63;0;0;PYC (ANULADA);0
05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;27;2;13;19;0;2;P.S.O.E.;9
05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;27;2;13;19;0;2;PP;6
05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;27;2;13;19;0;2;PODEMOS-IU-AV;1
05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;27;2;13;19;0;2;VOX;1
05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;27;2;13;19;0;2;FE de las JONS;0
05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;27;2;13;19;0;2;Cs;0
05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;27;2;13;19;0;2;XAV;0
05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;27;2;13;19;0;2;PACMA;0
05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;27;2;13;19;0;2;PCAS-TC-RC;0
05-018-1-001-U;AVILA;18;AVELLANEDA;1;1;U;27;2;13;19;0;2;PYC (ANULADA);0
05-019-1-001-U;AVILA;19;AVILA;1;1;U;990;366;545;661;1;4;PP;198
05-019-1-001-U;AVILA;19;AVILA;1;1;U;990;366;545;661;1;4;XAV;171
05-019-1-001-U;AVILA;19;AVILA;1;1;U;990;366;545;661;1;4;VOX;122
05-019-1-001-U;AVILA;19;AVILA;1;1;U;990;366;545;661;1;4;P.S.O.E.;119
05-019-1-001-U;AVILA;19;AVILA;1;1;U;990;366;545;661;1;4;PODEMOS-IU-AV;23
05-019-1-001-U;AVILA;19;AVILA;1;1;U;990;366;545;661;1;4;Cs;17
05-019-1-001-U;AVILA;19;AVILA;1;1;U;990;366;545;661;1;4;PACMA;3
05-019-1-001-U;AVILA;19;AVILA;1;1;U;990;366;545;661;1;4;PCAS-TC-RC;3
05-019-1-001-U;AVILA;19;AVILA;1;1;U;990;366;545;661;1;4;FE de las JONS;0
05-019-1-001-U;AVILA;19;AVILA;1;1;U;990;366;545;661;1;4;PYC (ANULADA);0
05-019-2-001-A;AVILA;19;AVILA;2;1;A;670;273;383;470;2;4;PP;153
05-019-2-001-A;AVILA;19;AVILA;2;1;A;670;273;383;470;2;4;XAV;134
05-019-2-001-A;AVILA;19;AVILA;2;1;A;670;273;383;470;2;4;VOX;82
05-019-2-001-A;AVILA;19;AVILA;2;1;A;670;273;383;470;2;4;P.S.O.E.;68
05-019-2-001-A;AVILA;19;AVILA;2;1;A;670;273;383;470;2;4;PODEMOS-IU-AV;15
05-019-2-001-A;AVILA;19;AVILA;2;1;A;670;273;383;470;2;4;Cs;9
05-019-2-001-A;AVILA;19;AVILA;2;1;A;670;273;383;470;2;4;PACMA;2
05-019-2-001-A;AVILA;19;AVILA;2;1;A;670;273;383;470;2;4;PCAS-TC-RC;1
05-019-2-001-A;AVILA;19;AVILA;2;1;A;670;273;383;470;2;4;FE de las JONS;0
05-019-2-001-A;AVILA;19;AVILA;2;1;A;670;273;383;470;2;4;PYC (ANULADA);0
05-019-2-001-B;AVILA;19;AVILA;2;1;B;612;246;354;438;3;4;PP;159
05-019-2-001-B;AVILA;19;AVILA;2;1;B;612;246;354;438;3;4;XAV;116
05-019-2-001-B;AVILA;19;AVILA;2;1;B;612;246;354;438;3;4;VOX;73
05-019-2-001-B;AVILA;19;AVILA;2;1;B;612;246;354;438;3;4;P.S.O.E.;57
05-019-2-001-B;AVILA;19;AVILA;2;1;B;612;246;354;438;3;4;Cs;13
05-019-2-001-B;AVILA;19;AVILA;2;1;B;612;246;354;438;3;4;PODEMOS-IU-AV;7
05-019-2-001-B;AVILA;19;AVILA;2;1;B;612;246;354;438;3;4;PACMA;3
05-019-2-001-B;AVILA;19;AVILA;2;1;B;612;246;354;438;3;4;PCAS-TC-RC;3
05-019-2-001-B;AVILA;19;AVILA;2;1;B;612;246;354;438;3;4;FE de las JONS;0
05-019-2-001-B;AVILA;19;AVILA;2;1;B;612;246;354;438;3;4;PYC (ANULADA);0
05-019-3-001-A;AVILA;19;AVILA;3;1;A;664;263;400;483;1;1;XAV;155
05-019-3-001-A;AVILA;19;AVILA;3;1;A;664;263;400;483;1;1;P.S.O.E.;128
05-019-3-001-A;AVILA;19;AVILA;3;1;A;664;263;400;483;1;1;PP;92
05-019-3-001-A;AVILA;19;AVILA;3;1;A;664;263;400;483;1;1;VOX;73
05-019-3-001-A;AVILA;19;AVILA;3;1;A;664;263;400;483;1;1;PODEMOS-IU-AV;25
05-019-3-001-A;AVILA;19;AVILA;3;1;A;664;263;400;483;1;1;Cs;4
05-019-3-001-A;AVILA;19;AVILA;3;1;A;664;263;400;483;1;1;PACMA;2
05-019-3-001-A;AVILA;19;AVILA;3;1;A;664;263;400;483;1;1;PCAS-TC-RC;2
05-019-3-001-A;AVILA;19;AVILA;3;1;A;664;263;400;483;1;1;FE de las JONS;0
05-019-3-001-A;AVILA;19;AVILA;3;1;A;664;263;400;483;1;1;PYC (ANULADA);0
05-019-3-001-B;AVILA;19;AVILA;3;1;B;613;238;352;452;4;4;XAV;131
05-019-3-001-B;AVILA;19;AVILA;3;1;B;613;238;352;452;4;4;P.S.O.E.;118
05-019-3-001-B;AVILA;19;AVILA;3;1;B;613;238;352;452;4;4;PP;98
05-019-3-001-B;AVILA;19;AVILA;3;1;B;613;238;352;452;4;4;VOX;63
05-019-3-001-B;AVILA;19;AVILA;3;1;B;613;238;352;452;4;4;PODEMOS-IU-AV;26
05-019-3-001-B;AVILA;19;AVILA;3;1;B;613;238;352;452;4;4;PACMA;4
05-019-3-001-B;AVILA;19;AVILA;3;1;B;613;238;352;452;4;4;Cs;2
05-019-3-001-B;AVILA;19;AVILA;3;1;B;613;238;352;452;4;4;PCAS-TC-RC;2
05-019-3-001-B;AVILA;19;AVILA;3;1;B;613;238;352;452;4;4;PYC (ANULADA);0
05-019-3-001-B;AVILA;19;AVILA;3;1;B;613;238;352;452;4;4;FE de las JONS;0
05-019-4-001-A;AVILA;19;AVILA;4;1;A;227;45;142;163;3;1;XAV;75
05-019-4-001-A;AVILA;19;AVILA;4;1;A;227;45;142;163;3;1;PP;39
05-019-4-001-A;AVILA;19;AVILA;4;1;A;227;45;142;163;3;1;P.S.O.E.;25
05-019-4-001-A;AVILA;19;AVILA;4;1;A;227;45;142;163;3;1;VOX;14
05-019-4-001-A;AVILA;19;AVILA;4;1;A;227;45;142;163;3;1;PODEMOS-IU-AV;4
05-019-4-001-A;AVILA;19;AVILA;4;1;A;227;45;142;163;3;1;Cs;2
05-019-4-001-A;AVILA;19;AVILA;4;1;A;227;45;142;163;3;1;PACMA;0
05-019-4-001-A;AVILA;19;AVILA;4;1;A;227;45;142;163;3;1;FE de las JONS;0
05-019-4-001-A;AVILA;19;AVILA;4;1;A;227;45;142;163;3;1;PYC (ANULADA);0
05-019-4-001-A;AVILA;19;AVILA;4;1;A;227;45;142;163;3;1;PCAS-TC-RC;0
05-019-4-001-B;AVILA;19;AVILA;4;1;B;1164;320;562;723;9;8;XAV;260
05-019-4-001-B;AVILA;19;AVILA;4;1;B;1164;320;562;723;9;8;PP;162
05-019-4-001-B;AVILA;19;AVILA;4;1;B;1164;320;562;723;9;8;P.S.O.E.;134
05-019-4-001-B;AVILA;19;AVILA;4;1;B;1164;320;562;723;9;8;VOX;103
05-019-4-001-B;AVILA;19;AVILA;4;1;B;1164;320;562;723;9;8;PODEMOS-IU-AV;23
05-019-4-001-B;AVILA;19;AVILA;4;1;B;1164;320;562;723;9;8;Cs;20
05-019-4-001-B;AVILA;19;AVILA;4;1;B;1164;320;562;723;9;8;PCAS-TC-RC;2
05-019-4-001-B;AVILA;19;AVILA;4;1;B;1164;320;562;723;9;8;PACMA;1
05-019-4-001-B;AVILA;19;AVILA;4;1;B;1164;320;562;723;9;8;FE de las JONS;1
05-019-4-001-B;AVILA;19;AVILA;4;1;B;1164;320;562;723;9;8;PYC (ANULADA);0
05-019-5-001-A;AVILA;19;AVILA;5;1;A;621;240;363;411;3;4;XAV;110
05-019-5-001-A;AVILA;19;AVILA;5;1;A;621;240;363;411;3;4;PP;108
05-019-5-001-A;AVILA;19;AVILA;5;1;A;621;240;363;411;3;4;P.S.O.E.;91
05-019-5-001-A;AVILA;19;AVILA;5;1;A;621;240;363;411;3;4;VOX;64
05-019-5-001-A;AVILA;19;AVILA;5;1;A;621;240;363;411;3;4;Cs;18
05-019-5-001-A;AVILA;19;AVILA;5;1;A;621;240;363;411;3;4;PODEMOS-IU-AV;10
05-019-5-001-A;AVILA;19;AVILA;5;1;A;621;240;363;411;3;4;PACMA;3
05-019-5-001-A;AVILA;19;AVILA;5;1;A;621;240;363;411;3;4;PYC (ANULADA);0
05-019-5-001-A;AVILA;19;AVILA;5;1;A;621;240;363;411;3;4;PCAS-TC-RC;0
05-019-5-001-A;AVILA;19;AVILA;5;1;A;621;240;363;411;3;4;FE de las JONS;0
05-019-5-001-B;AVILA;19;AVILA;5;1;B;544;181;273;340;4;2;XAV;100
05-019-5-001-B;AVILA;19;AVILA;5;1;B;544;181;273;340;4;2;PP;92
05-019-5-001-B;AVILA;19;AVILA;5;1;B;544;181;273;340;4;2;P.S.O.E.;57
05-019-5-001-B;AVILA;19;AVILA;5;1;B;544;181;273;340;4;2;VOX;52
05-019-5-001-B;AVILA;19;AVILA;5;1;B;544;181;273;340;4;2;PODEMOS-IU-AV;16
05-019-5-001-B;AVILA;19;AVILA;5;1;B;544;181;273;340;4;2;Cs;11
05-019-5-001-B;AVILA;19;AVILA;5;1;B;544;181;273;340;4;2;PACMA;4
05-019-5-001-B;AVILA;19;AVILA;5;1;B;544;181;273;340;4;2;FE de las JONS;1
05-019-5-001-B;AVILA;19;AVILA;5;1;B;544;181;273;340;4;2;PCAS-TC-RC;1
05-019-5-001-B;AVILA;19;AVILA;5;1;B;544;181;273;340;4;2;PYC (ANULADA);0
05-019-6-001-U;AVILA;19;AVILA;6;1;U;723;279;418;517;1;5;PP;196
05-019-6-001-U;AVILA;19;AVILA;6;1;U;723;279;418;517;1;5;XAV;109
05-019-6-001-U;AVILA;19;AVILA;6;1;U;723;279;418;517;1;5;VOX;107
05-019-6-001-U;AVILA;19;AVILA;6;1;U;723;279;418;517;1;5;P.S.O.E.;73
05-019-6-001-U;AVILA;19;AVILA;6;1;U;723;279;418;517;1;5;Cs;12
05-019-6-001-U;AVILA;19;AVILA;6;1;U;723;279;418;517;1;5;PODEMOS-IU-AV;12
05-019-6-001-U;AVILA;19;AVILA;6;1;U;723;279;418;517;1;5;PCAS-TC-RC;1
05-019-6-001-U;AVILA;19;AVILA;6;1;U;723;279;418;517;1;5;PACMA;1
05-019-6-001-U;AVILA;19;AVILA;6;1;U;723;279;418;517;1;5;FE de las JONS;0
05-019-6-001-U;AVILA;19;AVILA;6;1;U;723;279;418;517;1;5;PYC (ANULADA);0
05-019-1-002-A;AVILA;19;AVILA;1;2;A;554;188;265;335;2;3;PP;87
05-019-1-002-A;AVILA;19;AVILA;1;2;A;554;188;265;335;2;3;XAV;86
05-019-1-002-A;AVILA;19;AVILA;1;2;A;554;188;265;335;2;3;P.S.O.E.;69
05-019-1-002-A;AVILA;19;AVILA;1;2;A;554;188;265;335;2;3;VOX;62
05-019-1-002-A;AVILA;19;AVILA;1;2;A;554;188;265;335;2;3;PODEMOS-IU-AV;15
05-019-1-002-A;AVILA;19;AVILA;1;2;A;554;188;265;335;2;3;Cs;8
05-019-1-002-A;AVILA;19;AVILA;1;2;A;554;188;265;335;2;3;PACMA;3
05-019-1-002-A;AVILA;19;AVILA;1;2;A;554;188;265;335;2;3;PYC (ANULADA);0
05-019-1-002-A;AVILA;19;AVILA;1;2;A;554;188;265;335;2;3;PCAS-TC-RC;0
05-019-1-002-A;AVILA;19;AVILA;1;2;A;554;188;265;335;2;3;FE de las JONS;0
05-019-1-002-B;AVILA;19;AVILA;1;2;B;603;203;316;394;6;1;P.S.O.E.;106
05-019-1-002-B;AVILA;19;AVILA;1;2;B;603;203;316;394;6;1;XAV;105
05-019-1-002-B;AVILA;19;AVILA;1;2;B;603;203;316;394;6;1;PP;93
05-019-1-002-B;AVILA;19;AVILA;1;2;B;603;203;316;394;6;1;VOX;55
05-019-1-002-B;AVILA;19;AVILA;1;2;B;603;203;316;394;6;1;PODEMOS-IU-AV;16
05-019-1-002-B;AVILA;19;AVILA;1;2;B;603;203;316;394;6;1;Cs;5
05-019-1-002-B;AVILA;19;AVILA;1;2;B;603;203;316;394;6;1;PCAS-TC-RC;3
05-019-1-002-B;AVILA;19;AVILA;1;2;B;603;203;316;394;6;1;PACMA;3
05-019-1-002-B;AVILA;19;AVILA;1;2;B;603;203;316;394;6;1;FE de las JONS;1
05-019-1-002-B;AVILA;19;AVILA;1;2;B;603;203;316;394;6;1;PYC (ANULADA);0
05-019-2-002-U;AVILA;19;AVILA;2;2;U;903;378;532;628;2;4;PP;243
05-019-2-002-U;AVILA;19;AVILA;2;2;U;903;378;532;628;2;4;XAV;154
05-019-2-002-U;AVILA;19;AVILA;2;2;U;903;378;532;628;2;4;VOX;117
05-019-2-002-U;AVILA;19;AVILA;2;2;U;903;378;532;628;2;4;P.S.O.E.;87
05-019-2-002-U;AVILA;19;AVILA;2;2;U;903;378;532;628;2;4;PODEMOS-IU-AV;12
05-019-2-002-U;AVILA;19;AVILA;2;2;U;903;378;532;628;2;4;Cs;7
05-019-2-002-U;AVILA;19;AVILA;2;2;U;903;378;532;628;2;4;FE de las JONS;1
05-019-2-002-U;AVILA;19;AVILA;2;2;U;903;378;532;628;2;4;PCAS-TC-RC;1
05-019-2-002-U;AVILA;19;AVILA;2;2;U;903;378;532;628;2;4;PACMA;0
05-019-2-002-U;AVILA;19;AVILA;2;2;U;903;378;532;628;2;4;PYC (ANULADA);0
05-019-3-002-A;AVILA;19;AVILA;3;2;A;728;283;442;549;5;5;XAV;161
05-019-3-002-A;AVILA;19;AVILA;3;2;A;728;283;442;549;5;5;P.S.O.E.;124
05-019-3-002-A;AVILA;19;AVILA;3;2;A;728;283;442;549;5;5;PP;112
05-019-3-002-A;AVILA;19;AVILA;3;2;A;728;283;442;549;5;5;VOX;106
05-019-3-002-A;AVILA;19;AVILA;3;2;A;728;283;442;549;5;5;Cs;18
05-019-3-002-A;AVILA;19;AVILA;3;2;A;728;283;442;549;5;5;PODEMOS-IU-AV;17
05-019-3-002-A;AVILA;19;AVILA;3;2;A;728;283;442;549;5;5;PACMA;1
05-019-3-002-A;AVILA;19;AVILA;3;2;A;728;283;442;549;5;5;FE de las JONS;0
05-019-3-002-A;AVILA;19;AVILA;3;2;A;728;283;442;549;5;5;PCAS-TC-RC;0
05-019-3-002-A;AVILA;19;AVILA;3;2;A;728;283;442;549;5;5;PYC (ANULADA);0
05-019-3-002-B;AVILA;19;AVILA;3;2;B;695;262;413;505;5;3;XAV;146
05-019-3-002-B;AVILA;19;AVILA;3;2;B;695;262;413;505;5;3;P.S.O.E.;114
05-019-3-002-B;AVILA;19;AVILA;3;2;B;695;262;413;505;5;3;VOX;104
05-019-3-002-B;AVILA;19;AVILA;3;2;B;695;262;413;505;5;3;PP;95
05-019-3-002-B;AVILA;19;AVILA;3;2;B;695;262;413;505;5;3;Cs;20
05-019-3-002-B;AVILA;19;AVILA;3;2;B;695;262;413;505;5;3;PODEMOS-IU-AV;15
05-019-3-002-B;AVILA;19;AVILA;3;2;B;695;262;413;505;5;3;PCAS-TC-RC;2
05-019-3-002-B;AVILA;19;AVILA;3;2;B;695;262;413;505;5;3;PACMA;1
05-019-3-002-B;AVILA;19;AVILA;3;2;B;695;262;413;505;5;3;FE de las JONS;0
05-019-3-002-B;AVILA;19;AVILA;3;2;B;695;262;413;505;5;3;PYC (ANULADA);0
05-019-4-002-A;AVILA;19;AVILA;4;2;A;633;240;346;429;4;7;XAV;127
05-019-4-002-A;AVILA;19;AVILA;4;2;A;633;240;346;429;4;7;PP;118
05-019-4-002-A;AVILA;19;AVILA;4;2;A;633;240;346;429;4;7;P.S.O.E.;89
05-019-4-002-A;AVILA;19;AVILA;4;2;A;633;240;346;429;4;7;VOX;52
05-019-4-002-A;AVILA;19;AVILA;4;2;A;633;240;346;429;4;7;PODEMOS-IU-AV;19
05-019-4-002-A;AVILA;19;AVILA;4;2;A;633;240;346;429;4;7;Cs;10
05-019-4-002-A;AVILA;19;AVILA;4;2;A;633;240;346;429;4;7;PACMA;3
05-019-4-002-A;AVILA;19;AVILA;4;2;A;633;240;346;429;4;7;PCAS-TC-RC;0
05-019-4-002-A;AVILA;19;AVILA;4;2;A;633;240;346;429;4;7;FE de las JONS;0
05-019-4-002-A;AVILA;19;AVILA;4;2;A;633;240;346;429;4;7;PYC (ANULADA);0
05-019-4-002-B;AVILA;19;AVILA;4;2;B;543;203;287;365;6;7;XAV;91
05-019-4-002-B;AVILA;19;AVILA;4;2;B;543;203;287;365;6;7;P.S.O.E.;89
05-019-4-002-B;AVILA;19;AVILA;4;2;B;543;203;287;365;6;7;PP;78
05-019-4-002-B;AVILA;19;AVILA;4;2;B;543;203;287;365;6;7;VOX;66
05-019-4-002-B;AVILA;19;AVILA;4;2;B;543;203;287;365;6;7;PODEMOS-IU-AV;13
05-019-4-002-B;AVILA;19;AVILA;4;2;B;543;203;287;365;6;7;Cs;11
05-019-4-002-B;AVILA;19;AVILA;4;2;B;543;203;287;365;6;7;PACMA;3
05-019-4-002-B;AVILA;19;AVILA;4;2;B;543;203;287;365;6;7;PCAS-TC-RC;1
05-019-4-002-B;AVILA;19;AVILA;4;2;B;543;203;287;365;6;7;FE de las JONS;0
05-019-4-002-B;AVILA;19;AVILA;4;2;B;543;203;287;365;6;7;PYC (ANULADA);0
05-019-5-002-A;AVILA;19;AVILA;5;2;A;659;265;371;448;1;0;PP;151
05-019-5-002-A;AVILA;19;AVILA;5;2;A;659;265;371;448;1;0;XAV;120
05-019-5-002-A;AVILA;19;AVILA;5;2;A;659;265;371;448;1;0;VOX;79
05-019-5-002-A;AVILA;19;AVILA;5;2;A;659;265;371;448;1;0;P.S.O.E.;68
05-019-5-002-A;AVILA;19;AVILA;5;2;A;659;265;371;448;1;0;PODEMOS-IU-AV;14
05-019-5-002-A;AVILA;19;AVILA;5;2;A;659;265;371;448;1;0;Cs;11
05-019-5-002-A;AVILA;19;AVILA;5;2;A;659;265;371;448;1;0;PACMA;4
05-019-5-002-A;AVILA;19;AVILA;5;2;A;659;265;371;448;1;0;PYC (ANULADA);0
05-019-5-002-A;AVILA;19;AVILA;5;2;A;659;265;371;448;1;0;FE de las JONS;0
05-019-5-002-A;AVILA;19;AVILA;5;2;A;659;265;371;448;1;0;PCAS-TC-RC;0
05-019-5-002-B;AVILA;19;AVILA;5;2;B;649;235;339;420;1;2;XAV;117
05-019-5-002-B;AVILA;19;AVILA;5;2;B;649;235;339;420;1;2;PP;115
05-019-5-002-B;AVILA;19;AVILA;5;2;B;649;235;339;420;1;2;P.S.O.E.;79
05-019-5-002-B;AVILA;19;AVILA;5;2;B;649;235;339;420;1;2;VOX;66
05-019-5-002-B;AVILA;19;AVILA;5;2;B;649;235;339;420;1;2;PODEMOS-IU-AV;20
05-019-5-002-B;AVILA;19;AVILA;5;2;B;649;235;339;420;1;2;Cs;13
05-019-5-002-B;AVILA;19;AVILA;5;2;B;649;235;339;420;1;2;PCAS-TC-RC;4
05-019-5-002-B;AVILA;19;AVILA;5;2;B;649;235;339;420;1;2;PACMA;3
05-019-5-002-B;AVILA;19;AVILA;5;2;B;649;235;339;420;1;2;PYC (ANULADA);0
05-019-5-002-B;AVILA;19;AVILA;5;2;B;649;235;339;420;1;2;FE de las JONS;0
05-019-6-002-A;AVILA;19;AVILA;6;2;A;935;292;456;558;9;3;XAV;153
05-019-6-002-A;AVILA;19;AVILA;6;2;A;935;292;456;558;9;3;PP;153
05-019-6-002-A;AVILA;19;AVILA;6;2;A;935;292;456;558;9;3;P.S.O.E.;118
05-019-6-002-A;AVILA;19;AVILA;6;2;A;935;292;456;558;9;3;VOX;85
05-019-6-002-A;AVILA;19;AVILA;6;2;A;935;292;456;558;9;3;Cs;24
05-019-6-002-A;AVILA;19;AVILA;6;2;A;935;292;456;558;9;3;PODEMOS-IU-AV;12
05-019-6-002-A;AVILA;19;AVILA;6;2;A;935;292;456;558;9;3;PCAS-TC-RC;1
05-019-6-002-A;AVILA;19;AVILA;6;2;A;935;292;456;558;9;3;PACMA;0
05-019-6-002-A;AVILA;19;AVILA;6;2;A;935;292;456;558;9;3;PYC (ANULADA);0
05-019-6-002-A;AVILA;19;AVILA;6;2;A;935;292;456;558;9;3;FE de las JONS;0
05-019-6-002-B;AVILA;19;AVILA;6;2;B;977;292;456;577;2;9;PP;169
05-019-6-002-B;AVILA;19;AVILA;6;2;B;977;292;456;577;2;9;XAV;146
05-019-6-002-B;AVILA;19;AVILA;6;2;B;977;292;456;577;2;9;P.S.O.E.;131
05-019-6-002-B;AVILA;19;AVILA;6;2;B;977;292;456;577;2;9;VOX;82
05-019-6-002-B;AVILA;19;AVILA;6;2;B;977;292;456;577;2;9;Cs;20
05-019-6-002-B;AVILA;19;AVILA;6;2;B;977;292;456;577;2;9;PODEMOS-IU-AV;14
05-019-6-002-B;AVILA;19;AVILA;6;2;B;977;292;456;577;2;9;PACMA;4
05-019-6-002-B;AVILA;19;AVILA;6;2;B;977;292;456;577;2;9;PCAS-TC-RC;0
05-019-6-002-B;AVILA;19;AVILA;6;2;B;977;292;456;577;2;9;FE de las JONS;0
05-019-6-002-B;AVILA;19;AVILA;6;2;B;977;292;456;577;2;9;PYC (ANULADA);0
05-019-4-003-U;AVILA;19;AVILA;4;3;U;982;308;471;603;14;5;XAV;175
05-019-4-003-U;AVILA;19;AVILA;4;3;U;982;308;471;603;14;5;P.S.O.E.;147
05-019-4-003-U;AVILA;19;AVILA;4;3;U;982;308;471;603;14;5;PP;139
05-019-4-003-U;AVILA;19;AVILA;4;3;U;982;308;471;603;14;5;VOX;79
05-019-4-003-U;AVILA;19;AVILA;4;3;U;982;308;471;603;14;5;PODEMOS-IU-AV;21
05-019-4-003-U;AVILA;19;AVILA;4;3;U;982;308;471;603;14;5;Cs;15
05-019-4-003-U;AVILA;19;AVILA;4;3;U;982;308;471;603;14;5;PCAS-TC-RC;6
05-019-4-003-U;AVILA;19;AVILA;4;3;U;982;308;471;603;14;5;PACMA;2
05-019-4-003-U;AVILA;19;AVILA;4;3;U;982;308;471;603;14;5;PYC (ANULADA);0
05-019-4-003-U;AVILA;19;AVILA;4;3;U;982;308;471;603;14;5;FE de las JONS;0
05-019-5-003-U;AVILA;19;AVILA;5;3;U;889;323;589;576;4;2;PP;181
05-019-5-003-U;AVILA;19;AVILA;5;3;U;889;323;589;576;4;2;XAV;133
05-019-5-003-U;AVILA;19;AVILA;5;3;U;889;323;589;576;4;2;P.S.O.E.;123
05-019-5-003-U;AVILA;19;AVILA;5;3;U;889;323;589;576;4;2;VOX;95
05-019-5-003-U;AVILA;19;AVILA;5;3;U;889;323;589;576;4;2;Cs;20
05-019-5-003-U;AVILA;19;AVILA;5;3;U;889;323;589;576;4;2;PODEMOS-IU-AV;16
05-019-5-003-U;AVILA;19;AVILA;5;3;U;889;323;589;576;4;2;PCAS-TC-RC;1
05-019-5-003-U;AVILA;19;AVILA;5;3;U;889;323;589;576;4;2;PACMA;1
05-019-5-003-U;AVILA;19;AVILA;5;3;U;889;323;589;576;4;2;PYC (ANULADA);0
05-019-5-003-U;AVILA;19;AVILA;5;3;U;889;323;589;576;4;2;FE de las JONS;0
05-019-6-003-U;AVILA;19;AVILA;6;3;U;1241;294;579;847;8;6;XAV;282
05-019-6-003-U;AVILA;19;AVILA;6;3;U;1241;294;579;847;8;6;VOX;185
05-019-6-003-U;AVILA;19;AVILA;6;3;U;1241;294;579;847;8;6;PP;156
05-019-6-003-U;AVILA;19;AVILA;6;3;U;1241;294;579;847;8;6;P.S.O.E.;132
05-019-6-003-U;AVILA;19;AVILA;6;3;U;1241;294;579;847;8;6;PODEMOS-IU-AV;43
05-019-6-003-U;AVILA;19;AVILA;6;3;U;1241;294;579;847;8;6;Cs;24
05-019-6-003-U;AVILA;19;AVILA;6;3;U;1241;294;579;847;8;6;PACMA;9
05-019-6-003-U;AVILA;19;AVILA;6;3;U;1241;294;579;847;8;6;PCAS-TC-RC;2
